"lemmaId","arabic","lemma","root","partOfSpeech","phoneticKeys","occurrenceCount","firstRef","meaning","reviewStatus"
"thmr-thmrat","vamara`t","vamara`t","vmr","noun","thmrat","16","2:22:15","","auto"
"thmr-thmrh","vamarap","vamarap","vmr","noun","thmrh","1","2:25:17","","auto"
"thny-mthana","m~avaAniY","m~avaAniY","vny","noun","mthana","2","15:87:5","","auto"
"thny-mthnaa","mavonaY`","mavonaY`","vny","noun","mthnaa","3","4:3:13","","auto"
"thny-thana","vaAniY","vaAniY","vny","noun","thana","2","9:40:10","","auto"
"thny-thntyn","{vonatayon","{vonatayon","vny","noun","thntyn","7","2:60:11","","auto"
"thny-thnyn","{vonayon","{vonayon","vny","noun","thnyn","13","5:12:9","","auto"
"thny-ystthn","yasotavonu","yasotavonu","vny","verb","ystthn","1","68:18:2","","auto"
"thny-ythn","yavonu","yavonu","vny","verb","ythn","1","11:5:3","","auto"
"thqb-thaqb","vaAqib","vaAqib","vqb","noun","thaqb","2","37:10:7","","auto"
"thqf-thqf","vuqifu","vuqifu","vqf","verb","thqf","6","2:191:3","","auto"
"thql-athqlt",">avoqalat",">avoqalat","vql","verb","athqlt","1","7:189:20","","auto"
"thql-mthqal","mivoqaAl","mivoqaAl","vql","noun","mthqal","8","4:40:5","","auto"
"thql-mthqlh","muvoqalap","muvoqalap","vql","noun","mthqlh","1","35:18:8","","auto"
"thql-mthqlwn","m~uvoqaluwn","m~uvoqaluwn","vql","noun","mthqlwn","2","52:40:7","","auto"
"thql-thaql","{v~aAqalo","{v~aAqalo","vql","verb","thaql","1","9:38:13","","auto"
"thql-thqlan","v~aqalaAn","v~aqalaAn","vql","noun","thqlan","6","16:7:2","","auto"
"thql-thqlt","vaqulato","vaqulato","vql","verb","thqlt","4","7:8:5","","auto"
"thql-thqyl","vaqiyl","vaqiyl","vql","adjective","thqyl","5","7:57:13","","auto"
"thr-athr",">aTohar",">aTohar","Thr","noun","athr","4","2:232:28","","auto"
"thr-mthr","muTah~ir","muTah~ir","Thr","noun","mthr","1","3:55:9","","auto"
"thr-mthrh","m~uTah~arap","m~uTah~arap","Thr","adjective","mthrh","5","2:25:31","","auto"
"thr-mthrwn","muTah~aruwn","muTah~aruwn","Thr","noun","mthrwn","1","56:79:4","","auto"
"thr-mthryn","muT~ah~iriyn","muT~ah~iriyn","Thr","noun","mthryn","1","9:108:23","","auto"
"thr-mtthryn","mutaTah~iriyn","mutaTah~iriyn","Thr","noun","mtthryn","1","2:222:27","","auto"
"thr-thr","Tah~ara","Tah~ara","Thr","verb","thr","9","2:125:17","","auto"
"thr-thwr","Tahuwr","Tahuwr","Thr","adjective","thwr","2","25:48:13","","auto"
"thr-tthr","taTah~aro","taTah~aro","Thr","verb","tthr","5","2:222:16","","auto"
"thr-tthyr","taTohiyr","taTohiyr","Thr","noun","tthyr","1","33:33:25","","auto"
"thr-ythr","yaTohuro","yaTohuro","Thr","verb","ythr","1","2:222:14","","auto"
"thrb-tthryb","tavoriyb","tavoriyb","vrb","noun","tthryb","1","12:92:3","","auto"
"thry-thraa","v~araY`","v~araY`","vry","noun","thraa","1","20:6:12","","auto"
"tht-tht","taHot","taHot","tHt","noun","tht","51","2:25:11","","auto"
"thw-thaa","TaHaY`","TaHaY`","THw","verb","thaa","1","91:6:3","","auto"
"thwb-athab",">ava`ba",">ava`ba","vwb","verb","athab","3","3:153:11","","auto"
"thwb-mthabh","mavaAbap","mavaAbap","vwb","noun","mthabh","1","2:125:4","","auto"
"thwb-mthwbh","mavuwbap","mavuwbap","vwb","noun","mthwbh","2","2:103:5","","auto"
"thwb-thwab","vawaAb","vawaAb","vwb","noun","thwab","13","3:145:13","","auto"
"thwb-thwb","vuw~iba","vuw~iba","vwb","verb","thwb","1","83:36:2","","auto"
"thwb-thyab","viyaAb","viyaAb","vwb","noun","thyab","8","11:5:10","","auto"
"thwr-athar",">avaAru",">avaAru","vwr","verb","athar","5","2:71:8","","auto"
"thwy-mthwa","mavowFY","mavowFY","vwy","noun","mthwa","13","3:151:18","","auto"
"thwy-thawy","vaAwiy","vaAwiy","vwy","noun","thawy","1","28:45:9","","auto"
"thyb-thybat","vay~iba`t","vay~iba`t","vyb","adjective","thybat","1","66:5:16","","auto"
"tjr-tjarh","tija`rap","tija`rap","tjr","noun","tjarh","9","2:16:8","","auto"
"tla-mtla","maToliE","maToliE","TlE","noun","mtla","2","18:90:4","","auto"
"tla-mtlawn","m~uT~aliEuwn","m~uT~aliEuwn","TlE","noun","mtlawn","1","37:54:4","","auto"
"tla-tla","T~alaEa","T~alaEa","TlE","verb","tla","11","5:13:19","","auto"
"tla-tlat","TalaEat","TalaEat","TlE","verb","tlat","2","18:17:4","","auto"
"tla-tlwa","TuluwE","TuluwE","TlE","noun","tlwa","2","20:130:9","","auto"
"tla-ytla","yuToliEa","yuToliEa","TlE","verb","ytla","1","3:179:18","","auto"
"tlb-mtlwb","maToluwb","maToluwb","Tlb","noun","mtlwb","1","22:73:28","","auto"
"tlb-talb","T~aAlib","T~aAlib","Tlb","noun","talb","1","22:73:27","","auto"
"tlb-tlb","Talab","Talab","Tlb","noun","tlb","1","18:41:8","","auto"
"tlb-ytlb","yaTolubu","yaTolubu","Tlb","verb","ytlb","1","7:54:18","","auto"
"tlh-tlh","TaloH","TaloH","TlH","noun","tlh","1","56:29:1","","auto"
"tll-tl","Tal~","Tal~","Tll","noun","tl","2","2:265:23","","auto"
"tlq-mtlqat","muTal~aqa`t","muTal~aqa`t","Tlq","noun","mtlqat","2","2:228:1","","auto"
"tlq-ntlq","{nTalaqa","{nTalaqa","Tlq","verb","ntlq","9","18:71:1","","auto"
"tlq-tlaq","T~ala`q","T~ala`q","Tlq","noun","tlaq","2","2:227:3","","auto"
"tlq-tlq","Tal~aqa","Tal~aqa","Tlq","verb","tlq","10","2:230:2","","auto"
"tlw-talyat","t~a`liya`t","t~a`liya`t","tlw","noun","talyat","1","37:3:1","","auto"
"tlw-tlaa","talaY`","talaY`","tlw","verb","tlaa","61","2:44:7","","auto"
"tlw-tlawt","tilaAwat","tilaAwat","tlw","noun","tlawt","1","2:121:6","","auto"
"tma-tma","TamaE","TamaE","TmE","noun","tma","4","7:56:9","","auto"
"tma-ytma","yaTomaEu","yaTomaEu","TmE","verb","ytma","8","2:75:1","","auto"
"tmm-atm",">atam~a",">atam~a","tmm","verb","atm","16","2:124:6","","auto"
"tmm-mtm","mutim~","mutim~","tmm","noun","mtm","1","61:8:7","","auto"
"tmm-tamh","T~aA^m~ap","T~aA^m~ap","Tmm","noun","tamh","1","79:34:3","","auto"
"tmm-tm","tam~a","tam~a","tmm","verb","tm","4","6:115:1","","auto"
"tmm-tmam","tamaAm","tamaAm","tmm","noun","tmam","1","6:154:5","","auto"
"tmn-mtmyn","muToma}in~","muToma}in~","Tmn","noun","mtmyn","2","16:106:11","","auto"
"tmn-mtmynh","m~uToma}in~ap","m~uToma}in~ap","Tmn","noun","mtmynh","2","16:112:7","","auto"
"tmn-tman","{Toma>an~a","{Toma>an~a","Tmn","verb","tman","9","2:260:15","","auto"
"tms-tmst","Tumisato","Tumisato","Tms","verb","tmst","5","4:47:14","","auto"
"tmth-ytmth","yaTomivo","yaTomivo","Tmv","verb","ytmth","2","55:56:5","","auto"
"tqn-atqn",">atoqana",">atoqana","tqn","verb","atqn","1","27:88:12","","auto"
"trb-atrab",">atoraAb",">atoraAb","trb","noun","atrab","3","38:52:4","","auto"
"trb-mtrbh","matorabap","matorabap","trb","noun","mtrbh","1","90:16:4","","auto"
"trb-trab","turaAb","turaAb","trb","noun","trab","17","2:264:23","","auto"
"trb-trayb","t~araA^}ib","t~araA^}ib","trb","noun","trayb","1","86:7:5","","auto"
"trd-tard","TaArid","TaArid","Trd","noun","tard","2","11:29:13","","auto"
"trd-trd","Tarad","Tarad","Trd","verb","trd","3","6:52:2","","auto"
"trf-atrf",">utorifu",">utorifu","trf","verb","atrf","3","11:116:23","","auto"
"trf-mtrfyn","mutorafiyn","mutorafiyn","trf","noun","mtrfyn","5","17:16:7","","auto"
"trf-trf","Taraf","Taraf","Trf","noun","trf","11","3:127:2","","auto"
"trh-trh","{ToraHu","{ToraHu","TrH","verb","trh","1","12:9:4","","auto"
"trk-tark","taArik","taArik","trk","noun","tark","3","11:12:2","","auto"
"trk-trk","taraka","taraka","trk","verb","trk","40","2:17:13","","auto"
"trq-tarq","T~aAriq","T~aAriq","Trq","noun","tarq","2","86:1:2","","auto"
"trq-traqa","t~araAqiY","t~araAqiY","trq","noun","traqa","1","75:26:4","","auto"
"trq-tryq","Tariyq","Tariyq","Trq","noun","tryq","4","4:168:12","","auto"
"trq-tryqh","Tariyqap","Tariyqap","Trq","noun","tryqh","5","20:63:12","","auto"
"trw-try","Tariy~","Tariy~","Trw","adjective","try","2","16:14:8","","auto"
"tsa-tsa","tisoE","tisoE","tsE","noun","tsa","5","17:101:4","","auto"
"tsa-tsah","tisoEap","tisoEap","tsE","noun","tsah","2","27:48:4","","auto"
"twa-ataa",">aTaAEa",">aTaAEa","TwE","verb","ataa","72","2:285:23","","auto"
"twa-mtaa","m~uTaAE","m~uTaAE","TwE","adjective","mtaa","1","81:21:1","","auto"
"twa-mtwayn","muT~aw~iEiyn","muT~aw~iEiyn","TwE","noun","mtwayn","1","9:79:3","","auto"
"twa-sttaa","{sotaTaAEa","{sotaTaAEa","TwE","verb","sttaa","42","2:217:37","","auto"
"twa-taah","TaAEap","TaAEap","TwE","noun","taah","3","4:81:2","","auto"
"twa-tayayn","TaA^}iEiyn","TaA^}iEiyn","TwE","noun","tayayn","1","41:11:16","","auto"
"twa-ttwa","taTaw~aEa","taTaw~aEa","TwE","verb","ttwa","2","2:158:19","","auto"
"twa-twa","TawoE","TawoE","TwE","noun","twa","4","3:83:11","","auto"
"twa-twat","Taw~aEato","Taw~aEato","TwE","verb","twat","1","5:30:1","","auto"
"twa-ytaa","yuTaAEu","yuTaAEu","TwE","verb","ytaa","2","4:64:6","","auto"
"twb-mtab","mataAb","mataAb","twb","noun","mtab","2","13:30:28","","auto"
"twb-tab","taAba","taAba","twb","verb","tab","63","2:37:6","","auto"
"twb-taybat","ta`^}iba`t","ta`^}iba`t","twb","adjective","taybat","1","66:5:13","","auto"
"twb-taybwn","t~a`^}ibuwn","t~a`^}ibuwn","twb","noun","taybwn","1","9:112:1","","auto"
"twb-twab","taw~aAb","taw~aAb","twb","noun","twab","12","2:37:10","","auto"
"twb-twb","t~awob","t~awob","twb","noun","twb","1","40:3:4","","auto"
"twb-twbh","tawobap","tawobap","twb","noun","twbh","7","3:90:11","","auto"
"twd-twd","T~awod","T~awod","Twd","noun","twd","1","26:63:12","","auto"
"twf-taf","TaAfa","TaAfa","Twf","verb","taf","8","37:45:1","","auto"
"twf-tayf","TaA^}if","TaA^}if","Twf","noun","tayf","4","2:125:19","","auto"
"twf-tayfh","TaA^}ifap","TaA^}ifap","Twf","noun","tayfh","24","3:69:2","","auto"
"twf-twafwn","Taw~a`fuwn","Taw~a`fuwn","Twf","noun","twafwn","1","24:58:37","","auto"
"twf-twfan","T~uwfaAn","T~uwfaAn","Twf","noun","twfan","2","7:133:3","","auto"
"twf-ytwf","yaT~aw~afa","yaT~aw~afa","Twf","verb","ytwf","2","2:158:16","","auto"
"twl-tal","TaAla","TaAla","Twl","verb","tal","3","20:86:14","","auto"
"twl-ttawl","taTaAwala","taTaAwala","Twl","verb","ttawl","1","28:45:4","","auto"
"twl-twl","Tawol","Tawol","Twl","noun","twl","4","4:25:5","","auto"
"twl-twyl","Tawiyl","Tawiyl","Twl","adjective","twyl","2","73:7:6","","auto"
"twq-taqh","TaAqap","TaAqap","Twq","noun","taqh","2","2:249:38","","auto"
"twq-ytwq","yuTaw~aqu","yuTaw~aqu","Twq","verb","ytwq","1","3:180:17","","auto"
"twq-ytyq","yuTiyqu","yuTiyqu","Twq","verb","ytyq","1","2:184:16","","auto"
"twr-atwar",">aTowaAr",">aTowaAr","Twr","noun","atwar","1","71:14:3","","auto"
"twr-tarh","taArap","taArap","twr","noun","tarh","2","17:69:6","","auto"
"twr-twr","Tuwr","Tuwr","Twr","noun","twr","10","2:63:6","","auto"
"twy-mtwyat","maTowiy~a`t","maTowiy~a`t","Twy","noun","mtwyat","1","39:67:12","","auto"
"twy-ntwa","naTowiY","naTowiY","Twy","verb","ntwa","1","21:104:2","","auto"
"twy-ta","TaY~","TaY~","Twy","noun","ta","1","21:104:4","","auto"
"twy-twa","TuwFY","TuwFY","Twy","noun","twa","2","20:12:9","","auto"
"tyb-tab","TaAba","TaAba","Tyb","verb","tab","3","4:3:9","","auto"
"tyb-twbaa","TuwbaY`","TuwbaY`","Tyb","noun","twbaa","1","13:29:5","","auto"
"tyb-tyb","Tay~ib","Tay~ib","Tyb","adjective","tyb","16","2:168:8","","auto"
"tyb-tybat","Tay~iba`t","Tay~iba`t","Tyb","noun","tybat","21","2:57:10","","auto"
"tyb-tybh","Tay~ibap","Tay~ibap","Tyb","adjective","tybh","9","3:38:12","","auto"
"tyh-ytyh","yatiyhu","yatiyhu","tyh","verb","ytyh","1","5:26:7","","auto"
"tyn-tyn","Tiyn","Tiyn","Tyn","noun","tyn","13","3:49:15","","auto"
"tyr-msttyr","musotaTiyr","musotaTiyr","Tyr","noun","msttyr","1","76:7:7","","auto"
"tyr-tayr","Ta`^}ir","Ta`^}ir","Tyr","noun","tayr","5","6:38:7","","auto"
"tyr-tyr","Tayor","Tayor","Tyr","noun","tyr","22","2:260:21","","auto"
"tyr-ytyr","yaTiyru","yaTiyru","Tyr","verb","ytyr","1","6:38:8","","auto"
"wad-mwad","m~awoEid","m~awoEid","wEd","noun","mwad","12","11:17:25","","auto"
"wad-mwadh","m~awoEidap","m~awoEidap","wEd","noun","mwadh","2","9:114:8","","auto"
"wad-mwawd","mawoEuwd","mawoEuwd","wEd","adjective","mwawd","1","85:2:2","","auto"
"wad-myaad","m~iyEaAd","m~iyEaAd","wEd","noun","myaad","6","3:9:13","","auto"
"wad-twaad","tawaAEad","tawaAEad","wEd","verb","twaad","1","8:42:12","","auto"
"wad-twad","tuwEidu","tuwEidu","wEd","verb","twad","1","7:86:5","","auto"
"wad-waad","wa`Eado","wa`Eado","wEd","verb","waad","4","2:51:2","","auto"
"wad-wad","waEada","waEada","wEd","verb","wad","119","2:268:2","","auto"
"wad-wayd","waEiyd","waEiyd","wEd","noun","wayd","6","14:14:10","","auto"
"wal-mwyl","mawo}il","mawo}il","wAl","noun","mwyl","1","18:58:19","","auto"
"way-awaaa",">awoEaY`^",">awoEaY`^","wEy","verb","awaaa","2","70:18:2","","auto"
"way-tay","taEiya","taEiya","wEy","verb","tay","1","69:12:4","","auto"
"way-waaa","wiEaA^'","wiEaA^'","wEy","noun","waaa","3","12:76:2","","auto"
"way-waayh","wa`Eiyap","wa`Eiyap","wEy","adjective","waayh","1","69:12:6","","auto"
"waz-mwazh","m~awoEiZap","m~awoEiZap","wEZ","noun","mwazh","9","2:66:8","","auto"
"waz-waazyn","wa`EiZiyn","wa`EiZiyn","wEZ","noun","waazyn","1","26:136:9","","auto"
"waz-waz","waEaZo","waEaZo","wEZ","verb","waz","15","2:231:36","","auto"
"wbl-wabl","waAbil","waAbil","wbl","noun","wabl","3","2:264:25","","auto"
"wbl-wbal","wabaAl","wabaAl","wbl","noun","wbal","4","5:95:36","","auto"
"wbl-wbyl","wabiyl","wabiyl","wbl","adjective","wbyl","1","73:16:6","","auto"
"wbq-mwbq","m~awobiq","m~awobiq","wbq","noun","mwbq","1","18:52:13","","auto"
"wbq-ywbq","yuwbiqo","yuwbiqo","wbq","verb","ywbq","1","42:34:2","","auto"
"wbr-awbar",">awobaAr",">awobaAr","wbr","noun","awbar","1","16:80:20","","auto"
"wda-awda",">awoDaEu",">awoDaEu","wDE","verb","awda","1","9:47:8","","auto"
"wda-da","daEo","daEo","wdE","verb","da","1","33:48:5","","auto"
"wda-mstwda","musotawodaE","musotawodaE","wdE","noun","mstwda","2","6:98:8","","auto"
"wda-mwada","m~awaADiE","m~awaADiE","wDE","noun","mwada","3","4:46:7","","auto"
"wda-mwdwah","m~awoDuwEap","m~awoDuwEap","wDE","adjective","mwdwah","1","88:14:2","","auto"
"wda-wda","waDaEa","waDaEa","wDE","verb","wda","22","3:36:2","","auto"
"wdd-mwdh","m~awad~ap","m~awad~ap","wdd","noun","mwdh","8","4:73:12","","auto"
"wdd-wd","wad~a","wad~a","wdd","verb","wd","19","2:96:9","","auto"
"wdd-wdwd","waduwd","waduwd","wdd","adjective","wdwd","2","11:90:9","","auto"
"wdhr-ydhr","ya*ara","ya*ara","w*r","verb","ydhr","45","2:234:4","","auto"
"wdn-mwdwnh","m~awoDuwnap","m~awoDuwnap","wDn","adjective","mwdwnh","1","56:15:3","","auto"
"wdq-wdq","wadoq","wadoq","wdq","noun","wdq","2","24:43:14","","auto"
"wdy-awdyh",">awodiyap",">awodiyap","wdy","noun","awdyh","2","13:17:6","","auto"
"wdy-dyh","diyap","diyap","wdy","noun","dyh","2","4:92:16","","auto"
"wdy-wad","waAd","waAd","wdy","noun","wad","7","14:37:6","","auto"
"wdy-wady","waAdiy","waAdiy","wdy","noun","wady","1","9:121:9","","auto"
"wfd-wfd","wafod","wafod","wfd","noun","wfd","1","19:85:6","","auto"
"wfd-ywfd","yuwfiDu","yuwfiDu","wfD","verb","ywfd","1","70:43:9","","auto"
"wfq-twfyq","tawofiyq","tawofiyq","wfq","noun","twfyq","2","4:62:16","","auto"
"wfq-wfaq","wifaAq","wifaAq","wfq","adjective","wfaq","1","78:26:2","","auto"
"wfq-ywfq","yuwaf~iqi","yuwaf~iqi","wfq","verb","ywfq","1","4:35:15","","auto"
"wfr-mwfwr","m~awofuwr","m~awofuwr","wfr","noun","mwfwr","1","17:63:10","","auto"
"wfy-awfaa",">awofaY`",">awofaY`","wfy","verb","awfaa","20","2:40:8","","auto"
"wfy-mtwfy","mutawaf~iy","mutawaf~iy","wfy","noun","mtwfy","1","3:55:6","","auto"
"wfy-mwfw","muwaf~uw","muwaf~uw","wfy","noun","mwfw","1","11:109:17","","auto"
"wfy-mwfwn","muwfuwn","muwfuwn","wfy","noun","mwfwn","1","2:177:36","","auto"
"wfy-twfaa","tawaf~aY`","tawaf~aY`","wfy","verb","twfaa","24","2:234:2","","auto"
"wfy-wfaa","waf~aY`^","waf~aY`^","wfy","verb","wfaa","18","2:272:24","","auto"
"wfy-ystwf","yasotawofu","yasotawofu","wfy","verb","ystwf","1","83:2:6","","auto"
"whb-whab","wah~aAb","wah~aAb","whb","noun","whab","3","3:8:15","","auto"
"whb-whb","wahaba","wahaba","whb","verb","whb","22","3:8:8","","auto"
"whd-wahd","wa`Hid","wa`Hid","wHd","adjective","wahd","30","2:61:8","","auto"
"whd-wahdh","wa`Hidap","wa`Hidap","wHd","adjective","wahdh","31","2:213:4","","auto"
"whd-whd","waHod","waHod","wHd","noun","whd","6","7:70:5","","auto"
"whd-whyd","waHiyd","waHiyd","wHd","noun","whyd","1","74:11:4","","auto"
"whj-whaj","wah~aAj","wah~aAj","whj","adjective","whaj","1","78:13:3","","auto"
"whn-awhn",">awohan",">awohan","whn","noun","awhn","1","29:41:13","","auto"
"whn-mwhn","muwhin","muwhin","whn","noun","mwhn","1","8:18:4","","auto"
"whn-whn","wahana","wahana","whn","verb","whn","7","3:139:2","","auto"
"whsh-whwsh","wuHuw$","wuHuw$","wH$","noun","whwsh","1","81:5:2","","auto"
"why-awhaa",">awoHaY`^",">awoHaY`^","wHy","verb","awhaa","72","3:44:5","","auto"
"why-wahyh","waAhiyap","waAhiyap","why","noun","wahyh","1","69:16:5","","auto"
"why-wha","waHoY","waHoY","wHy","noun","wha","6","11:37:4","","auto"
"wjb-wjbt","wajabato","wajabato","wjb","verb","wjbt","1","22:36:16","","auto"
"wjd-wjd","wajada","wajada","wjd","verb","wjd","107","2:96:1","","auto"
"wjf-awjf",">awojafo",">awojafo","wjf","verb","awjf","1","59:6:8","","auto"
"wjf-wajfh","waAjifap","waAjifap","wjf","adjective","wajfh","1","79:8:3","","auto"
"wjh-twjh","tawaj~aha","tawaj~aha","wjh","verb","twjh","1","28:22:2","","auto"
"wjh-wjh","wajoh","wajoh","wjh","noun","wjh","74","2:112:4","","auto"
"wjh-wjhh","wijohap","wijohap","wjh","noun","wjhh","1","2:148:2","","auto"
"wjh-wjyh","wajiyh","wajiyh","wjh","noun","wjyh","2","3:45:15","","auto"
"wjl-wjlh","wajilap","wajilap","wjl","adjective","wjlh","1","23:60:6","","auto"
"wjl-wjlt","wajilato","wajilato","wjl","verb","wjlt","3","8:2:7","","auto"
"wjl-wjlwn","wajiluwn","wajiluwn","wjl","noun","wjlwn","1","15:52:9","","auto"
"wjs-awjs",">awojasa",">awojasa","wjs","verb","awjs","3","11:70:8","","auto"
"wka-atwkwa",">atawak~a&uA@",">atawak~a&uA@","wkA","verb","atwkwa","1","20:18:4","","auto"
"wka-mtk","mut~aka_#","mut~aka_#","wkA","noun","mtk","1","12:31:8","","auto"
"wka-mtkyn","mut~aki_#iyn","mut~aki_#iyn","wkA","noun","mtkyn","8","18:31:21","","auto"
"wka-ytk","yat~aki_#u","yat~aki_#u","wkA","verb","ytk","1","43:34:5","","auto"
"wkd-twkyd","tawokiyd","tawokiyd","wkd","noun","twkyd","1","16:91:10","","auto"
"wkl-mtwklwn","mutawak~iluwn","mutawak~iluwn","wkl","noun","mtwklwn","4","3:159:30","","auto"
"wkl-twkl","tawak~alo","tawak~alo","wkl","verb","twkl","40","3:122:11","","auto"
"wkl-wkl","wuk~ila","wuk~ila","wkl","verb","wkl","2","6:89:12","","auto"
"wkl-wkyl","wakiyl","wakiyl","wkl","noun","wkyl","24","3:173:17","","auto"
"wkz-wkz","wakaza","wakaza","wkz","verb","wkz","1","28:15:26","","auto"
"wld-mwlwd","mawoluwd","mawoluwd","wld","noun","mwlwd","3","2:233:12","","auto"
"wld-wald","waAlid","waAlid","wld","noun","wald","14","2:83:10","","auto"
"wld-waldat","wa`lida`t","wa`lida`t","wld","noun","waldat","1","2:233:1","","auto"
"wld-waldh","wa`lidap","wa`lidap","wld","noun","waldh","2","2:233:24","","auto"
"wld-waldy","wa`liday","wa`liday","wld","noun","waldy","10","14:41:4","","auto"
"wld-wld","walad","walad","wld","noun","wld","65","2:116:4","","auto"
"wld-wlyd","waliyd","waliyd","wld","noun","wlyd","7","4:75:12","","auto"
"wlj-wlyjh","waliyjap","waliyjap","wlj","noun","wlyjh","1","9:16:20","","auto"
"wlj-ylj","yalija","yalija","wlj","verb","ylj","3","7:40:16","","auto"
"wlj-ywlj","yuwliju","yuwliju","wlj","verb","ywlj","10","3:27:1","","auto"
"wly-awlaa",">awolaY`",">awolaY`","wly","noun","awlaa","11","3:68:2","","auto"
"wly-awlyan",">awolaya`n",">awolaya`n","wly","noun","awlyan","1","5:107:14","","auto"
"wly-mwala","mawa`liY","mawa`liY","wly","noun","mwala","2","4:33:3","","auto"
"wly-mwaly","mawa`liy","mawa`liy","wly","noun","mwaly","1","33:5:14","","auto"
"wly-mwlaa","mawolaY`","mawolaY`","wly","noun","mwlaa","18","2:286:45","","auto"
"wly-mwly","muwal~iy","muwal~iy","wly","noun","mwly","1","2:148:4","","auto"
"wly-twlaa","tawal~aY`","tawal~aY`","wly","verb","twlaa","78","2:64:2","","auto"
"wly-wal","waAl","waAl","wly","noun","wal","1","13:11:35","","auto"
"wly-wla","waliY~","waliY~","wly","noun","wla","86","2:107:15","","auto"
"wly-wlaa","wal~aY`","wal~aY`","wly","verb","wlaa","30","2:115:5","","auto"
"wly-wlayt","wala`yat","wala`yat","wly","noun","wlayt","2","8:72:25","","auto"
"wly-yl","yalu","yalu","wly","verb","yl","1","9:123:6","","auto"
"wny-tny","taniya","taniya","wny","verb","tny","1","20:42:6","","auto"
"wqa-mwaqa","mawa`qiE","mawa`qiE","wqE","noun","mwaqa","1","56:75:3","","auto"
"wqa-mwaqaw","m~uwaAqiEuw","m~uwaAqiEuw","wqE","noun","mwaqaw","1","18:53:6","","auto"
"wqa-waqa","waAqiE","waAqiE","wqE","noun","waqa","6","7:171:9","","auto"
"wqa-waqah","waAqiEap","waAqiEap","wqE","noun","waqah","2","56:1:3","","auto"
"wqa-wqa","waqaEa","waqaEa","wqE","verb","wqa","12","4:100:24","","auto"
"wqa-wqat","waqoEat","waqoEat","wqE","noun","wqat","1","56:2:2","","auto"
"wqa-ywqa","yuwqiEa","yuwqiEa","wqE","verb","ywqa","1","5:91:5","","auto"
"wqb-wqb","waqaba","waqaba","wqb","verb","wqb","1","113:3:5","","auto"
"wqd-awqd",">awoqadu",">awoqadu","wqd","verb","awqd","5","5:64:35","","auto"
"wqd-mwqdh","muwqadap","muwqadap","wqd","adjective","mwqdh","1","104:6:3","","auto"
"wqd-stwqd","{sotawoqada","{sotawoqada","wqd","verb","stwqd","1","2:17:4","","auto"
"wqd-wqwd","waquwd","waquwd","wqd","noun","wqwd","4","2:24:9","","auto"
"wqdh-mwqwdhh","mawoquw*ap","mawoquw*ap","wq*","noun","mwqwdhh","1","5:3:13","","auto"
"wqf-mwqwfwn","mawoquwfuwn","mawoquwfuwn","wqf","noun","mwqwfwn","1","34:31:16","","auto"
"wqf-wqf","wuqifu","wuqifu","wqf","verb","wqf","3","6:27:4","","auto"
"wqr-twqr","tuwaq~iru","tuwaq~iru","wqr","verb","twqr","1","48:9:5","","auto"
